model,nowcast_date,max_rhat,divergent_transitions,per_divergent_transitions,max_treedepth,no_at_max_treedepth,per_at_max_treedepth,run_time,failure,id
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-08,1.01,2,0.001,7,697,0.3485,720.6,FALSE,5289
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-08,1.01,107,0.0535,9,937,0.4685,3007.4,FALSE,5290
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-08,1.01,11,0.0055,7,1988,0.994,907.8,FALSE,5291
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-08,1.01,0,0,8,517,0.2585,1251.7,FALSE,5292
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-09,1.01,1,5e-04,8,329,0.1645,1113.4,FALSE,5293
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-09,1.01,68,0.034,8,901,0.4505,1298,FALSE,5294
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-09,1.01,0,0,8,193,0.0965,1222.3,FALSE,5295
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-09,1.01,0,0,8,624,0.312,1277.4,FALSE,5296
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-09,1.01,106,0.053,8,150,0.075,858,FALSE,5297
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-09,1.01,0,0,8,44,0.022,1012.4,FALSE,5298
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-09,1.01,0,0,7,1247,0.6235,154,TRUE,5299
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-09,1.05,0,0,7,2000,1,1086.3,FALSE,5300
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-09,1.01,0,0,8,90,0.045,1033.8,FALSE,5301
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-09,1.01,0,0,8,1024,0.512,1355.2,FALSE,5302
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-09,1.01,0,0,8,614,0.307,1222.8,FALSE,5303
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-09,1.01,0,0,8,62,0.031,962.5,FALSE,5304
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-09,1.01,0,0,7,1152,0.576,718.8,FALSE,5305
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-09,1.01,187,0.0935,8,1812,0.906,1978.1,FALSE,5306
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-09,1.01,1,5e-04,7,1953,0.9765,868.8,FALSE,5307
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-09,1.01,0,0,8,82,0.041,951.5,FALSE,5308
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-10,1.01,0,0,8,888,0.444,1233.4,FALSE,5309
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-10,1.01,78,0.039,8,1583,0.7915,1431.4,FALSE,5310
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-10,1.01,0,0,8,1193,0.5965,1495.1,FALSE,5311
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-10,1.02,0,0,8,133,0.0665,1237.7,FALSE,5312
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-10,1.01,79,0.0395,7,1920,0.96,837.3,FALSE,5313
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-10,1.01,0,0,8,229,0.1145,1168.4,FALSE,5314
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-10,1.48,1987,0.9935,9,16,0.008,623,FALSE,5315
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-10,1.01,0,0,7,1986,0.993,997,FALSE,5316
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-10,1.01,0,0,8,1764,0.882,1361.3,FALSE,5317
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-10,1.01,0,0,8,736,0.368,1291.8,FALSE,5318
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-10,1.01,0,0,8,185,0.0925,1124.5,FALSE,5319
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-10,1.01,0,0,8,1634,0.817,1370.9,FALSE,5320
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-10,1.01,0,0,7,1995,0.9975,790.1,FALSE,5321
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-10,1.01,28,0.014,9,612,0.306,2563.3,FALSE,5322
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-10,1.01,54,0.027,7,1844,0.922,870.9,FALSE,5323
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-10,1.01,0,0,8,995,0.4975,1276.1,FALSE,5324
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-11,1.01,0,0,8,261,0.1305,575.3,FALSE,5325
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-11,1.01,0,0,8,1893,0.9465,683.9,FALSE,5326
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-11,1.01,0,0,8,276,0.138,615.8,FALSE,5327
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-11,1.01,0,0,8,812,0.406,679.2,FALSE,5328
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-11,1.01,102,0.051,7,1897,0.9485,410.7,FALSE,5329
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-11,1.01,0,0,8,111,0.0555,559.4,FALSE,5330
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-11,1.01,0,0,7,1106,0.553,75,TRUE,5331
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-11,1.01,0,0,8,665,0.3325,625.4,FALSE,5332
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-11,1.01,0,0,8,1370,0.685,640.4,FALSE,5333
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-11,1.01,0,0,8,165,0.0825,601.8,FALSE,5334
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-11,1.01,0,0,8,821,0.4105,650.6,FALSE,5335
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-11,1.01,0,0,8,1216,0.608,630.1,FALSE,5336
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-11,1,2,0.001,7,1997,0.9985,389.6,FALSE,5337
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-11,1.01,99,0.0495,9,97,0.0485,1062.5,FALSE,5338
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-11,1.01,89,0.0445,7,1874,0.937,454.6,FALSE,5339
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-11,1.01,0,0,8,152,0.076,532.2,FALSE,5340
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-12,1.01,2,0.001,8,547,0.2735,592.8,FALSE,5341
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-12,1.01,21,0.0105,8,1191,0.5955,656.2,FALSE,5342
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-12,1.01,0,0,8,1154,0.577,679.6,FALSE,5343
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-12,1.01,0,0,8,870,0.435,649.5,FALSE,5344
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-12,1.01,316,0.158,7,1684,0.842,377.2,FALSE,5345
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-12,1.01,0,0,8,1281,0.6405,638.9,FALSE,5346
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-12,1,0,0,7,1019,0.5095,77.8,TRUE,5347
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-12,1.01,10,0.005,8,8,0.004,530,FALSE,5348
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-12,1.01,1,5e-04,8,199,0.0995,536.2,FALSE,5349
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-12,1.01,22,0.011,8,11,0.0055,582.8,FALSE,5350
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-12,1.01,0,0,8,1055,0.5275,633.1,FALSE,5351
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-12,1.01,2,0.001,8,1151,0.5755,637.1,FALSE,5352
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-12,1.01,6,0.003,7,1994,0.997,396.9,FALSE,5353
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-12,1.01,0,0,7,1996,0.998,85.9,TRUE,5354
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-12,1.02,190,0.095,7,1775,0.8875,430.4,FALSE,5355
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-12,1.03,3,0.0015,8,856,0.428,609,FALSE,5356
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-13,1.01,0,0,8,942,0.471,1287.8,FALSE,5357
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-13,1.01,42,0.021,8,963,0.4815,1336.7,FALSE,5358
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-13,1.01,0,0,8,737,0.3685,1370.5,FALSE,5359
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-13,1.01,0,0,8,645,0.3225,1307.3,FALSE,5360
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-13,1.01,216,0.108,7,1772,0.886,785.8,FALSE,5361
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-13,1.01,0,0,8,18,0.009,1056,FALSE,5362
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-13,1,0,0,7,13,0.0065,123.7,TRUE,5363
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-13,1.01,18,0.009,8,868,0.434,1372,FALSE,5364
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-13,1.01,0,0,8,986,0.493,1294,FALSE,5365
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-13,1.01,2,0.001,8,222,0.111,1219.1,FALSE,5366
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-13,1.01,0,0,8,242,0.121,1118.1,FALSE,5367
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-13,1.01,0,0,8,118,0.059,1035.8,FALSE,5368
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-13,1.01,0,0,7,1949,0.9745,784.9,FALSE,5369
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-13,1.01,900,0.45,9,516,0.258,2062.9,FALSE,5370
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-13,1.01,529,0.2645,7,1470,0.735,904.3,FALSE,5371
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-13,1.02,0,0,7,1993,0.9965,939.1,FALSE,5372
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-14,1.01,0,0,8,1117,0.5585,2522.8,FALSE,5373
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-14,1.01,33,0.0165,8,1208,0.604,2544.8,FALSE,5374
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-14,1.01,0,0,8,121,0.0605,2338.1,FALSE,5375
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-14,1.01,0,0,8,2,0.001,2233.2,FALSE,5376
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-14,1.01,206,0.103,7,1660,0.83,1593.6,FALSE,5377
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-14,1.01,0,0,8,192,0.096,2316.4,FALSE,5378
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-14,1.01,0,0,7,418,0.209,276.2,TRUE,5379
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-14,1.01,0,0,8,4,0.002,2211.8,FALSE,5380
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-14,1.01,0,0,8,113,0.0565,1342.7,FALSE,5381
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-14,1.01,3,0.0015,8,1078,0.539,1728.1,FALSE,5382
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-14,1.01,1,5e-04,8,177,0.0885,1209,FALSE,5383
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-14,1.01,0,0,8,664,0.332,1295.1,FALSE,5384
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-14,1.01,0,0,8,409,0.2045,1046.9,FALSE,5385
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-14,1.01,610,0.305,9,52,0.026,1946.3,FALSE,5386
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-14,1.02,818,0.409,7,1145,0.5725,845.5,FALSE,5387
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-14,1.01,0,0,8,26,0.013,992.1,FALSE,5388
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-15,1.01,0,0,8,432,0.216,1540.5,FALSE,5389
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-15,1.01,22,0.011,8,1270,0.635,1780.4,FALSE,5390
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-15,1.01,0,0,8,274,0.137,1743.8,FALSE,5391
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-15,1.01,0,0,8,5,0.0025,1519,FALSE,5392
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-15,1.01,86,0.043,7,1914,0.957,1193.5,FALSE,5393
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-15,1.01,0,0,8,981,0.4905,1801.6,FALSE,5394
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-15,1.01,0,0,7,52,0.026,232.3,TRUE,5395
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-15,1.01,0,0,8,31,0.0155,1516.5,FALSE,5396
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-15,1.01,0,0,8,299,0.1495,1223.9,FALSE,5397
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-15,1.01,0,0,8,17,0.0085,1249.2,FALSE,5398
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-15,1.01,0,0,8,1537,0.7685,1435.2,FALSE,5399
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-15,1.01,0,0,8,344,0.172,1206.3,FALSE,5400
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-15,1.01,1,5e-04,8,998,0.499,1236.9,FALSE,5401
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-15,1.03,167,0.0835,9,897,0.4485,2718.9,FALSE,5402
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-15,1.02,463,0.2315,8,62,0.031,992.4,FALSE,5403
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-15,1.01,0,0,8,54,0.027,1174.7,FALSE,5404
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-16,1.01,0,0,8,1423,0.7115,1383,FALSE,5405
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-16,1.01,11,0.0055,8,1978,0.989,1440.7,FALSE,5406
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-16,1,0,0,8,18,0.009,1202.7,FALSE,5407
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-16,1.02,0,0,8,932,0.466,1387.6,FALSE,5408
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-16,1.01,133,0.0665,8,1,5e-04,800.3,FALSE,5409
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-16,1.01,0,0,8,636,0.318,1279.9,FALSE,5410
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-16,1.01,1,5e-04,7,430,0.215,129.9,TRUE,5411
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-16,1.01,0,0,8,244,0.122,1221.8,FALSE,5412
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-16,1.01,0,0,8,1057,0.5285,1352.1,FALSE,5413
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-16,1.01,0,0,8,966,0.483,1376.5,FALSE,5414
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-16,1.01,13,0.0065,8,1102,0.551,1344.8,FALSE,5415
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-16,1.02,1,5e-04,8,13,0.0065,990,FALSE,5416
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-16,1.01,0,0,8,1,5e-04,756.4,FALSE,5417
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-16,1.03,542,0.271,9,6,0.003,1746,FALSE,5418
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-16,1.01,0,0,7,377,0.1885,115.4,TRUE,5419
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-16,1.01,0,0,8,1467,0.7335,1303.8,FALSE,5420
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-17,1.01,0,0,8,1907,0.9535,695.5,FALSE,5421
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-17,1.01,21,0.0105,8,1554,0.777,647.2,FALSE,5422
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-17,1.01,0,0,8,1049,0.5245,684.2,FALSE,5423
"Independent by age, Reference: Week and day of week, Report: Day of week",2022-03-17,1.01,0,0,8,684,0.342,650.1,FALSE,5424
