model,nowcast_date,run_time,run_time_mins,run_time_hrs
"Reference: Age, Report: Day of week",2022-04-03,2203.1,36.7183333333333,0.611972222222222
"Reference: Age, Report: Day of week",2022-04-04,2451,40.85,0.680833333333333
"Reference: Age, Report: Day of week",2022-04-05,4533.2,75.5533333333333,1.25922222222222
"Reference: Age, Report: Day of week",2022-04-06,5245,87.4166666666667,1.45694444444444
"Reference: Age, Report: Day of week",2022-04-07,4524.9,75.415,1.25691666666667
"Reference: Age, Report: Day of week",2022-04-08,2829.9,47.165,0.786083333333333
"Reference: Age, Report: Day of week",2022-04-09,2734,45.5666666666667,0.759444444444445
"Reference: Age, Report: Day of week",2022-04-10,2257.2,37.62,0.627
"Reference: Age, Report: Day of week",2022-04-11,4407.3,73.455,1.22425
"Reference: Age, Report: Day of week",2022-04-12,5292.1,88.2016666666667,1.47002777777778
"Reference: Age, Report: Day of week",2022-04-13,4719.7,78.6616666666667,1.31102777777778
"Reference: Age, Report: Day of week",2022-04-14,2257.4,37.6233333333333,0.627055555555556
"Reference: Age, Report: Day of week",2022-04-15,2500.9,41.6816666666667,0.694694444444444
"Reference: Age, Report: Day of week",2022-04-16,4114.1,68.5683333333333,1.14280555555556
"Reference: Age, Report: Day of week",2022-04-17,4369.5,72.825,1.21375
"Reference: Age, Report: Day of week",2022-04-18,3233.9,53.8983333333333,0.898305555555556
"Reference: Age, Report: Day of week",2022-04-19,6069.1,101.151666666667,1.68586111111111
"Reference: Age, Report: Day of week",2022-04-20,2020.4,33.6733333333333,0.561222222222222
"Reference: Age, Report: Day of week",2022-04-21,2023.8,33.73,0.562166666666667
"Reference: Age, Report: Day of week",2022-04-22,1951.5,32.525,0.542083333333333
"Reference: Age, Report: Day of week",2022-04-23,3908.8,65.1466666666667,1.08577777777778
"Reference: Age, Report: Day of week",2022-04-24,3915.7,65.2616666666667,1.08769444444444
"Reference: Age, Report: Day of week",2022-04-25,3731.6,62.1933333333333,1.03655555555556
"Reference: Age, Report: Day of week",2022-04-26,4044.1,67.4016666666667,1.12336111111111
"Reference: Age, Report: Day of week",2022-04-27,1973.5,32.8916666666667,0.548194444444444
"Reference: Age, Report: Day of week",2022-04-28,1922.8,32.0466666666667,0.534111111111111
"Reference: Age, Report: Day of week",2022-04-29,3971.3,66.1883333333333,1.10313888888889
"Reference: Age, Report: Day of week",2022-04-30,3852.2,64.2033333333333,1.07005555555556
"Reference: Age, Report: Day of week",2022-05-01,3785.6,63.0933333333333,1.05155555555556
"Reference: Age, Report: Day of week",2022-05-02,1949.5,32.4916666666667,0.541527777777778
"Reference: Age, Report: Day of week",2022-05-03,3902.4,65.04,1.084
"Reference: Age, Report: Day of week",2022-05-04,3990.1,66.5016666666667,1.10836111111111
"Reference: Age, Report: Day of week",2022-05-05,1903.9,31.7316666666667,0.528861111111111
"Reference: Age, Report: Day of week",2022-05-06,1934.1,32.235,0.53725
"Reference: Age, Report: Day of week",2022-05-07,1956.2,32.6033333333333,0.543388888888889
"Reference: Age, Report: Day of week",2022-05-08,3733.2,62.22,1.037
"Reference: Age, Report: Day of week",2022-05-09,3818.4,63.64,1.06066666666667
"Reference: Age, Report: Day of week",2022-05-10,3717.5,61.9583333333333,1.03263888888889
"Reference: Age, Report: Day of week",2022-05-11,1947.8,32.4633333333333,0.541055555555556
"Reference: Age, Report: Day of week",2022-05-12,3870.7,64.5116666666667,1.07519444444444
"Reference: Age, Report: Day of week",2022-05-13,4104.6,68.41,1.14016666666667
"Reference: Age, Report: Day of week",2022-05-14,2114.4,35.24,0.587333333333333
"Reference: Age, Report: Day of week",2022-05-15,3995.4,66.59,1.10983333333333
"Reference: Age, Report: Day of week",2022-05-16,2376.6,39.61,0.660166666666667
"Reference: Age, Report: Day of week",2022-05-17,4851.9,80.865,1.34775
"Reference: Age and week, Report: Day of week",2021-10-01,3940.2,65.67,1.0945
"Reference: Age and week, Report: Day of week",2021-10-02,3946.2,65.77,1.09616666666667
"Reference: Age and week, Report: Day of week",2021-10-03,3955.8,65.93,1.09883333333333
"Reference: Age and week, Report: Day of week",2021-10-04,3852.6,64.21,1.07016666666667
"Reference: Age and week, Report: Day of week",2021-10-05,3905.7,65.095,1.08491666666667
"Reference: Age and week, Report: Day of week",2021-10-06,3599.4,59.99,0.999833333333333
"Reference: Age and week, Report: Day of week",2021-10-07,3661,61.0166666666667,1.01694444444444
"Reference: Age and week, Report: Day of week",2021-10-08,4420.3,73.6716666666667,1.22786111111111
"Reference: Age and week, Report: Day of week",2021-10-09,3454.5,57.575,0.959583333333333
"Reference: Age and week, Report: Day of week",2021-10-10,3422.2,57.0366666666667,0.950611111111111
"Reference: Age and week, Report: Day of week",2021-10-11,3328,55.4666666666667,0.924444444444445
"Reference: Age and week, Report: Day of week",2021-10-12,3358.8,55.98,0.933
"Reference: Age and week, Report: Day of week",2021-10-13,2947.7,49.1283333333333,0.818805555555555
"Reference: Age and week, Report: Day of week",2021-10-14,3160.3,52.6716666666667,0.877861111111111
"Reference: Age and week, Report: Day of week",2021-10-15,3943.8,65.73,1.0955
"Reference: Age and week, Report: Day of week",2021-10-16,3940.3,65.6716666666667,1.09452777777778
"Reference: Age and week, Report: Day of week",2021-10-17,3913.2,65.22,1.087
"Reference: Age and week, Report: Day of week",2021-10-18,3909.6,65.16,1.086
"Reference: Age and week, Report: Day of week",2021-10-19,3928.2,65.47,1.09116666666667
"Reference: Age and week, Report: Day of week",2021-10-20,3643.8,60.73,1.01216666666667
"Reference: Age and week, Report: Day of week",2021-10-21,3653,60.8833333333333,1.01472222222222
"Reference: Age and week, Report: Day of week",2021-10-22,3954.9,65.915,1.09858333333333
"Reference: Age and week, Report: Day of week",2021-10-23,3958.1,65.9683333333333,1.09947222222222
"Reference: Age and week, Report: Day of week",2021-10-24,3978.3,66.305,1.10508333333333
"Reference: Age and week, Report: Day of week",2021-10-25,3906.6,65.11,1.08516666666667
"Reference: Age and week, Report: Day of week",2021-10-26,3964.8,66.08,1.10133333333333
"Reference: Age and week, Report: Day of week",2021-10-27,3643,60.7166666666667,1.01194444444444
"Reference: Age and week, Report: Day of week",2021-10-28,3674.1,61.235,1.02058333333333
"Reference: Age and week, Report: Day of week",2021-10-29,4101.5,68.3583333333333,1.13930555555556
"Reference: Age and week, Report: Day of week",2021-10-30,4087.9,68.1316666666667,1.13552777777778
"Reference: Age and week, Report: Day of week",2021-10-31,4030.4,67.1733333333333,1.11955555555556
"Reference: Age and week, Report: Day of week",2021-11-01,7139.1,118.985,1.98308333333333
"Reference: Age and week, Report: Day of week",2021-11-02,7912.8,131.88,2.198
"Reference: Age and week, Report: Day of week",2021-11-03,6357.3,105.955,1.76591666666667
"Reference: Age and week, Report: Day of week",2021-11-04,6291.9,104.865,1.74775
"Reference: Age and week, Report: Day of week",2021-11-05,3550,59.1666666666667,0.986111111111111
"Reference: Age and week, Report: Day of week",2021-11-06,3591.7,59.8616666666667,0.997694444444445
"Reference: Age and week, Report: Day of week",2021-11-07,3604.8,60.08,1.00133333333333
"Reference: Age and week, Report: Day of week",2021-11-08,3624.7,60.4116666666667,1.00686111111111
"Reference: Age and week, Report: Day of week",2021-11-09,3605,60.0833333333333,1.00138888888889
"Reference: Age and week, Report: Day of week",2021-11-10,3333.2,55.5533333333333,0.925888888888889
"Reference: Age and week, Report: Day of week",2021-11-11,3730.8,62.18,1.03633333333333
"Reference: Age and week, Report: Day of week",2021-11-12,3595,59.9166666666667,0.998611111111111
"Reference: Age and week, Report: Day of week",2021-11-13,5353,89.2166666666667,1.48694444444444
"Reference: Age and week, Report: Day of week",2021-11-14,5134.6,85.5766666666667,1.42627777777778
"Reference: Age and week, Report: Day of week",2021-11-15,5257.9,87.6316666666667,1.46052777777778
"Reference: Age and week, Report: Day of week",2021-11-16,5640.5,94.0083333333333,1.56680555555556
"Reference: Age and week, Report: Day of week",2021-11-17,4927.3,82.1216666666667,1.36869444444444
"Reference: Age and week, Report: Day of week",2021-11-18,4980.1,83.0016666666667,1.38336111111111
"Reference: Age and week, Report: Day of week",2021-11-19,5331,88.85,1.48083333333333
"Reference: Age and week, Report: Day of week",2021-11-20,6147,102.45,1.7075
"Reference: Age and week, Report: Day of week",2021-11-21,2341,39.0166666666667,0.650277777777778
"Reference: Age and week, Report: Day of week",2021-11-22,2658.2,44.3033333333333,0.738388888888889
"Reference: Age and week, Report: Day of week",2021-11-23,2612.3,43.5383333333333,0.725638888888889
"Reference: Age and week, Report: Day of week",2021-11-24,3470.8,57.8466666666667,0.964111111111111
"Reference: Age and week, Report: Day of week",2021-11-25,2984.8,49.7466666666667,0.829111111111111
"Reference: Age and week, Report: Day of week",2021-11-26,8310.8,138.513333333333,2.30855555555556
"Reference: Age and week, Report: Day of week",2021-11-27,5117.7,85.295,1.42158333333333
"Reference: Age and week, Report: Day of week",2021-11-28,3282.4,54.7066666666667,0.911777777777778
"Reference: Age and week, Report: Day of week",2021-11-29,2627,43.7833333333333,0.729722222222222
"Reference: Age and week, Report: Day of week",2021-11-30,3376.6,56.2766666666667,0.937944444444444
"Reference: Age and week, Report: Day of week",2021-12-01,2696.3,44.9383333333333,0.748972222222222
"Reference: Age and week, Report: Day of week",2021-12-02,4416.5,73.6083333333333,1.22680555555556
"Reference: Age and week, Report: Day of week",2021-12-03,4281.4,71.3566666666667,1.18927777777778
"Reference: Age and week, Report: Day of week",2021-12-04,4770.6,79.51,1.32516666666667
"Reference: Age and week, Report: Day of week",2021-12-05,2732.2,45.5366666666667,0.758944444444444
"Reference: Age and week, Report: Day of week",2021-12-06,3174.6,52.91,0.881833333333333
"Reference: Age and week, Report: Day of week",2021-12-07,3734.7,62.245,1.03741666666667
"Reference: Age and week, Report: Day of week",2021-12-08,5024.7,83.745,1.39575
"Reference: Age and week, Report: Day of week",2021-12-09,3188.5,53.1416666666667,0.885694444444444
"Reference: Age and week, Report: Day of week",2021-12-10,4100.3,68.3383333333334,1.13897222222222
"Reference: Age and week, Report: Day of week",2021-12-11,4018.6,66.9766666666667,1.11627777777778
"Reference: Age and week, Report: Day of week",2021-12-12,4212.9,70.215,1.17025
"Reference: Age and week, Report: Day of week",2021-12-13,3778.4,62.9733333333333,1.04955555555556
"Reference: Age and week, Report: Day of week",2021-12-14,3636.6,60.61,1.01016666666667
"Reference: Age and week, Report: Day of week",2021-12-15,4028.6,67.1433333333333,1.11905555555556
"Reference: Age and week, Report: Day of week",2021-12-16,6162.1,102.701666666667,1.71169444444444
"Reference: Age and week, Report: Day of week",2021-12-17,5896.6,98.2766666666667,1.63794444444444
"Reference: Age and week, Report: Day of week",2021-12-18,3943.1,65.7183333333333,1.09530555555556
"Reference: Age and week, Report: Day of week",2021-12-19,6286.6,104.776666666667,1.74627777777778
"Reference: Age and week, Report: Day of week",2021-12-20,6895.3,114.921666666667,1.91536111111111
"Reference: Age and week, Report: Day of week",2021-12-21,5440.5,90.675,1.51125
"Reference: Age and week, Report: Day of week",2021-12-22,3244.6,54.0766666666667,0.901277777777778
"Reference: Age and week, Report: Day of week",2021-12-23,5397.1,89.9516666666667,1.49919444444444
"Reference: Age and week, Report: Day of week",2021-12-24,3687.8,61.4633333333334,1.02438888888889
"Reference: Age and week, Report: Day of week",2021-12-25,4617.5,76.9583333333333,1.28263888888889
"Reference: Age and week, Report: Day of week",2021-12-26,5122.4,85.3733333333333,1.42288888888889
"Reference: Age and week, Report: Day of week",2021-12-27,6657.4,110.956666666667,1.84927777777778
"Reference: Age and week, Report: Day of week",2021-12-28,5846.5,97.4416666666667,1.62402777777778
"Reference: Age and week, Report: Day of week",2021-12-29,8137.1,135.618333333333,2.26030555555556
"Reference: Age and week, Report: Day of week",2021-12-30,4539.5,75.6583333333333,1.26097222222222
"Reference: Age and week, Report: Day of week",2021-12-31,8559.7,142.661666666667,2.37769444444445
"Reference: Age and week, Report: Day of week",2022-01-01,12746.6,212.443333333333,3.54072222222222
"Reference: Age and week, Report: Day of week",2022-01-02,9111.7,151.861666666667,2.53102777777778
"Reference: Age and week, Report: Day of week",2022-01-03,5182.8,86.38,1.43966666666667
"Reference: Age and week, Report: Day of week",2022-01-04,5143.4,85.7233333333333,1.42872222222222
"Reference: Age and week, Report: Day of week",2022-01-05,5075.7,84.595,1.40991666666667
"Reference: Age and week, Report: Day of week",2022-01-06,7726.9,128.781666666667,2.14636111111111
"Reference: Age and week, Report: Day of week",2022-01-07,10148.4,169.14,2.819
"Reference: Age and week, Report: Day of week",2022-01-08,5318.7,88.645,1.47741666666667
"Reference: Age and week, Report: Day of week",2022-01-09,4245.5,70.7583333333334,1.17930555555556
"Reference: Age and week, Report: Day of week",2022-01-10,8730.7,145.511666666667,2.42519444444444
"Reference: Age and week, Report: Day of week",2022-01-11,8079.9,134.665,2.24441666666667
"Reference: Age and week, Report: Day of week",2022-01-12,6851.2,114.186666666667,1.90311111111111
"Reference: Age and week, Report: Day of week",2022-01-13,8282.4,138.04,2.30066666666667
"Reference: Age and week, Report: Day of week",2022-01-14,5734.4,95.5733333333333,1.59288888888889
"Reference: Age and week, Report: Day of week",2022-01-15,3411.3,56.855,0.947583333333333
"Reference: Age and week, Report: Day of week",2022-01-16,4827,80.45,1.34083333333333
"Reference: Age and week, Report: Day of week",2022-01-17,7306.1,121.768333333333,2.02947222222222
"Reference: Age and week, Report: Day of week",2022-01-18,10752.3,179.205,2.98675
"Reference: Age and week, Report: Day of week",2022-01-19,3329.1,55.485,0.92475
"Reference: Age and week, Report: Day of week",2022-01-20,6134.4,102.24,1.704
"Reference: Age and week, Report: Day of week",2022-01-21,5834.5,97.2416666666667,1.62069444444444
"Reference: Age and week, Report: Day of week",2022-01-22,6201.2,103.353333333333,1.72255555555556
"Reference: Age and week, Report: Day of week",2022-01-23,6698.1,111.635,1.86058333333333
"Reference: Age and week, Report: Day of week",2022-01-24,7457.7,124.295,2.07158333333333
"Reference: Age and week, Report: Day of week",2022-01-25,4364.1,72.735,1.21225
"Reference: Age and week, Report: Day of week",2022-01-26,4611.2,76.8533333333333,1.28088888888889
"Reference: Age and week, Report: Day of week",2022-01-27,5499,91.65,1.5275
"Reference: Age and week, Report: Day of week",2022-01-28,5803.6,96.7266666666667,1.61211111111111
"Reference: Age and week, Report: Day of week",2022-01-29,6060.4,101.006666666667,1.68344444444444
"Reference: Age and week, Report: Day of week",2022-01-30,5935.6,98.9266666666667,1.64877777777778
"Reference: Age and week, Report: Day of week",2022-01-31,4386.9,73.115,1.21858333333333
"Reference: Age and week, Report: Day of week",2022-02-01,2621.9,43.6983333333333,0.728305555555556
"Reference: Age and week, Report: Day of week",2022-02-02,4142.8,69.0466666666667,1.15077777777778
"Reference: Age and week, Report: Day of week",2022-02-03,4465.4,74.4233333333333,1.24038888888889
"Reference: Age and week, Report: Day of week",2022-02-04,2679.2,44.6533333333333,0.744222222222222
"Reference: Age and week, Report: Day of week",2022-02-05,2959.3,49.3216666666667,0.822027777777778
"Reference: Age and week, Report: Day of week",2022-02-06,4110.2,68.5033333333333,1.14172222222222
"Reference: Age and week, Report: Day of week",2022-02-07,2611.8,43.53,0.7255
"Reference: Age and week, Report: Day of week",2022-02-08,3789.1,63.1516666666667,1.05252777777778
"Reference: Age and week, Report: Day of week",2022-02-09,3610.4,60.1733333333333,1.00288888888889
"Reference: Age and week, Report: Day of week",2022-02-10,6825.7,113.761666666667,1.89602777777778
"Reference: Age and week, Report: Day of week",2022-02-11,9943.8,165.73,2.76216666666667
"Reference: Age and week, Report: Day of week",2022-02-12,4283.1,71.385,1.18975
"Reference: Age and week, Report: Day of week",2022-02-13,3564.6,59.41,0.990166666666667
"Reference: Age and week, Report: Day of week",2022-02-14,3643.3,60.7216666666667,1.01202777777778
"Reference: Age and week, Report: Day of week",2022-02-15,3014.4,50.24,0.837333333333333
"Reference: Age and week, Report: Day of week",2022-02-16,4002.2,66.7033333333333,1.11172222222222
"Reference: Age and week, Report: Day of week",2022-02-17,4274.2,71.2366666666667,1.18727777777778
"Reference: Age and week, Report: Day of week",2022-02-18,4489.8,74.83,1.24716666666667
"Reference: Age and week, Report: Day of week",2022-02-19,5001.2,83.3533333333333,1.38922222222222
"Reference: Age and week, Report: Day of week",2022-02-20,4218.4,70.3066666666667,1.17177777777778
"Reference: Age and week, Report: Day of week",2022-02-21,2777.7,46.295,0.771583333333333
"Reference: Age and week, Report: Day of week",2022-02-22,3141.3,52.355,0.872583333333333
"Reference: Age and week, Report: Day of week",2022-02-23,4046,67.4333333333333,1.12388888888889
"Reference: Age and week, Report: Day of week",2022-02-24,4387,73.1166666666667,1.21861111111111
"Reference: Age and week, Report: Day of week",2022-02-25,4627.9,77.1316666666667,1.28552777777778
"Reference: Age and week, Report: Day of week",2022-02-26,4347.4,72.4566666666667,1.20761111111111
"Reference: Age and week, Report: Day of week",2022-02-27,2615,43.5833333333333,0.726388888888889
"Reference: Age and week, Report: Day of week",2022-02-28,3431.6,57.1933333333333,0.953222222222222
"Reference: Age and week, Report: Day of week",2022-03-01,2819.8,46.9966666666667,0.783277777777778
"Reference: Age and week, Report: Day of week",2022-03-02,4143.3,69.055,1.15091666666667
"Reference: Age and week, Report: Day of week",2022-03-03,3266.1,54.435,0.90725
"Reference: Age and week, Report: Day of week",2022-03-04,3573.8,59.5633333333333,0.992722222222222
"Reference: Age and week, Report: Day of week",2022-03-05,3465.3,57.755,0.962583333333333
"Reference: Age and week, Report: Day of week",2022-03-06,2897.3,48.2883333333333,0.804805555555556
"Reference: Age and week, Report: Day of week",2022-03-07,3476.3,57.9383333333334,0.965638888888889
"Reference: Age and week, Report: Day of week",2022-03-08,3869.3,64.4883333333333,1.07480555555556
"Reference: Age and week, Report: Day of week",2022-03-09,3752.7,62.545,1.04241666666667
"Reference: Age and week, Report: Day of week",2022-03-10,3378.6,56.31,0.9385
"Reference: Age and week, Report: Day of week",2022-03-11,2511,41.85,0.6975
"Reference: Age and week, Report: Day of week",2022-03-12,2688.3,44.805,0.74675
"Reference: Age and week, Report: Day of week",2022-03-13,3869.5,64.4916666666667,1.07486111111111
"Reference: Age and week, Report: Day of week",2022-03-14,3919.5,65.325,1.08875
"Reference: Age and week, Report: Day of week",2022-03-15,4194.4,69.9066666666667,1.16511111111111
"Reference: Age and week, Report: Day of week",2022-03-16,4187.2,69.7866666666667,1.16311111111111
"Reference: Age and week, Report: Day of week",2022-03-17,3019.7,50.3283333333333,0.838805555555556
"Reference: Age and week, Report: Day of week",2022-03-18,2879.6,47.9933333333333,0.799888888888889
"Reference: Age and week, Report: Day of week",2022-03-19,4053.2,67.5533333333333,1.12588888888889
"Reference: Age and week, Report: Day of week",2022-03-20,3648.5,60.8083333333333,1.01347222222222
"Reference: Age and week, Report: Day of week",2022-03-21,2590.5,43.175,0.719583333333333
"Reference: Age and week, Report: Day of week",2022-03-22,3343.5,55.725,0.92875
"Reference: Age and week, Report: Day of week",2022-03-23,3715.9,61.9316666666667,1.03219444444444
"Reference: Age and week, Report: Day of week",2022-03-24,3786.4,63.1066666666667,1.05177777777778
"Reference: Age and week, Report: Day of week",2022-03-25,2447.8,40.7966666666667,0.679944444444445
"Reference: Age and week, Report: Day of week",2022-03-26,3999.3,66.655,1.11091666666667
"Reference: Age and week, Report: Day of week",2022-03-27,3557.2,59.2866666666667,0.988111111111111
"Reference: Age and week, Report: Day of week",2022-03-28,3580.9,59.6816666666667,0.994694444444444
"Reference: Age and week, Report: Day of week",2022-03-29,2699.6,44.9933333333333,0.749888888888889
"Reference: Age and week, Report: Day of week",2022-03-30,4089.1,68.1516666666667,1.13586111111111
"Reference: Age and week, Report: Day of week",2022-03-31,2550,42.5,0.708333333333333
"Reference: Age and week, Report: Day of week",2022-04-01,3812.7,63.545,1.05908333333333
"Reference: Age and week, Report: Day of week",2022-04-02,3100.3,51.6716666666667,0.861194444444445
"Reference: Age and week, Report: Day of week",2022-04-03,2572.3,42.8716666666667,0.714527777777778
"Reference: Age and week, Report: Day of week",2022-04-04,2631.5,43.8583333333333,0.730972222222222
"Reference: Age and week, Report: Day of week",2022-04-05,3771.6,62.86,1.04766666666667
"Reference: Age and week, Report: Day of week",2022-04-06,3875.1,64.585,1.07641666666667
"Reference: Age and week, Report: Day of week",2022-04-07,3371.5,56.1916666666667,0.936527777777778
"Reference: Age and week, Report: Day of week",2022-04-08,2563.6,42.7266666666667,0.712111111111111
"Reference: Age and week, Report: Day of week",2022-04-09,3024.4,50.4066666666667,0.840111111111111
"Reference: Age and week, Report: Day of week",2022-04-10,2844.8,47.4133333333333,0.790222222222222
"Reference: Age and week, Report: Day of week",2022-04-11,3971.2,66.1866666666667,1.10311111111111
"Reference: Age and week, Report: Day of week",2022-04-12,4004.5,66.7416666666667,1.11236111111111
"Reference: Age and week, Report: Day of week",2022-04-13,3862.3,64.3716666666667,1.07286111111111
"Reference: Age and week, Report: Day of week",2022-04-14,3015.8,50.2633333333333,0.837722222222222
"Reference: Age and week, Report: Day of week",2022-04-15,2661.6,44.36,0.739333333333333
"Reference: Age and week, Report: Day of week",2022-04-16,3114.5,51.9083333333333,0.865138888888889
"Reference: Age and week, Report: Day of week",2022-04-17,12477.7,207.961666666667,3.46602777777778
"Reference: Age and week, Report: Day of week",2022-04-18,7763.2,129.386666666667,2.15644444444444
"Reference: Age and week, Report: Day of week",2022-04-19,6155.5,102.591666666667,1.70986111111111
"Reference: Age and week, Report: Day of week",2022-04-20,2560.5,42.675,0.71125
"Reference: Age and week, Report: Day of week",2022-04-21,2273.3,37.8883333333333,0.631472222222222
"Reference: Age and week, Report: Day of week",2022-04-22,2215.4,36.9233333333333,0.615388888888889
"Reference: Age and week, Report: Day of week",2022-04-23,3027.5,50.4583333333333,0.840972222222222
"Reference: Age and week, Report: Day of week",2022-04-24,3316.3,55.2716666666667,0.921194444444444
"Reference: Age and week, Report: Day of week",2022-04-25,3040.8,50.68,0.844666666666667
"Reference: Age and week, Report: Day of week",2022-04-26,3025.1,50.4183333333333,0.840305555555556
"Reference: Age and week, Report: Day of week",2022-04-27,2370.3,39.505,0.658416666666667
"Reference: Age and week, Report: Day of week",2022-04-28,2231.4,37.19,0.619833333333333
"Reference: Age and week, Report: Day of week",2022-04-29,3066.6,51.11,0.851833333333333
"Reference: Age and week, Report: Day of week",2022-04-30,2703.8,45.0633333333333,0.751055555555556
"Reference: Age and week, Report: Day of week",2022-05-01,3328.2,55.47,0.9245
"Reference: Age and week, Report: Day of week",2022-05-02,2449,40.8166666666667,0.680277777777778
"Reference: Age and week, Report: Day of week",2022-05-03,3167.1,52.785,0.87975
"Reference: Age and week, Report: Day of week",2022-05-04,3411.1,56.8516666666667,0.947527777777778
"Reference: Age and week, Report: Day of week",2022-05-05,2310.3,38.505,0.64175
"Reference: Age and week, Report: Day of week",2022-05-06,2266.6,37.7766666666667,0.629611111111111
"Reference: Age and week, Report: Day of week",2022-05-07,2426.9,40.4483333333333,0.674138888888889
"Reference: Age and week, Report: Day of week",2022-05-08,3252.5,54.2083333333333,0.903472222222222
"Reference: Age and week, Report: Day of week",2022-05-09,3235.1,53.9183333333333,0.898638888888889
"Reference: Age and week, Report: Day of week",2022-05-10,3345.5,55.7583333333333,0.929305555555555
"Reference: Age and week, Report: Day of week",2022-05-11,4431.7,73.8616666666667,1.23102777777778
"Reference: Age and week, Report: Day of week",2022-05-12,727.8,12.13,0.202166666666667
"Reference: Age and week, Report: Day of week",2022-05-13,943.6,15.7266666666667,0.262111111111111
"Reference: Age and week, Report: Day of week",2022-05-14,2925.2,48.7533333333333,0.812555555555555
"Reference: Age and week, Report: Day of week",2022-05-15,5736.2,95.6033333333333,1.59338888888889
"Reference: Age and week, Report: Day of week",2022-05-16,6646,110.766666666667,1.84611111111111
"Reference: Age and week, Report: Day of week",2022-05-17,8578.5,142.975,2.38291666666667
"Reference: Age and week by age, Report: Day of week",2021-10-01,3973.7,66.2283333333333,1.10380555555556
"Reference: Age and week by age, Report: Day of week",2021-10-02,4140.1,69.0016666666667,1.15002777777778
"Reference: Age and week by age, Report: Day of week",2021-10-03,4203.1,70.0516666666667,1.16752777777778
"Reference: Age and week by age, Report: Day of week",2021-10-04,4323.2,72.0533333333333,1.20088888888889
"Reference: Age and week by age, Report: Day of week",2021-10-05,4234,70.5666666666667,1.17611111111111
"Reference: Age and week by age, Report: Day of week",2021-10-06,3767.8,62.7966666666667,1.04661111111111
"Reference: Age and week by age, Report: Day of week",2021-10-07,2844,47.4,0.79
"Reference: Age and week by age, Report: Day of week",2021-10-08,4811.7,80.195,1.33658333333333
"Reference: Age and week by age, Report: Day of week",2021-10-09,4766.1,79.435,1.32391666666667
"Reference: Age and week by age, Report: Day of week",2021-10-10,4707.3,78.455,1.30758333333333
"Reference: Age and week by age, Report: Day of week",2021-10-11,5726.2,95.4366666666667,1.59061111111111
"Reference: Age and week by age, Report: Day of week",2021-10-12,4700.4,78.34,1.30566666666667
"Reference: Age and week by age, Report: Day of week",2021-10-13,4120.3,68.6716666666667,1.14452777777778
"Reference: Age and week by age, Report: Day of week",2021-10-14,5645.2,94.0866666666667,1.56811111111111
"Reference: Age and week by age, Report: Day of week",2021-10-15,3867.9,64.465,1.07441666666667
"Reference: Age and week by age, Report: Day of week",2021-10-16,3979,66.3166666666667,1.10527777777778
"Reference: Age and week by age, Report: Day of week",2021-10-17,3782,63.0333333333333,1.05055555555556
"Reference: Age and week by age, Report: Day of week",2021-10-18,3796.9,63.2816666666667,1.05469444444444
"Reference: Age and week by age, Report: Day of week",2021-10-19,3926.4,65.44,1.09066666666667
"Reference: Age and week by age, Report: Day of week",2021-10-20,3033.6,50.56,0.842666666666667
"Reference: Age and week by age, Report: Day of week",2021-10-21,2371.8,39.53,0.658833333333333
"Reference: Age and week by age, Report: Day of week",2021-10-22,3843.6,64.06,1.06766666666667
"Reference: Age and week by age, Report: Day of week",2021-10-23,3978.7,66.3116666666667,1.10519444444444
"Reference: Age and week by age, Report: Day of week",2021-10-24,3986.6,66.4433333333333,1.10738888888889
"Reference: Age and week by age, Report: Day of week",2021-10-25,4096.9,68.2816666666667,1.13802777777778
"Reference: Age and week by age, Report: Day of week",2021-10-26,4158.4,69.3066666666667,1.15511111111111
"Reference: Age and week by age, Report: Day of week",2021-10-27,3743.4,62.39,1.03983333333333
"Reference: Age and week by age, Report: Day of week",2021-10-28,3606.4,60.1066666666667,1.00177777777778
"Reference: Age and week by age, Report: Day of week",2021-10-29,4338.9,72.315,1.20525
"Reference: Age and week by age, Report: Day of week",2021-10-30,5115.2,85.2533333333333,1.42088888888889
"Reference: Age and week by age, Report: Day of week",2021-10-31,5173,86.2166666666667,1.43694444444444
"Reference: Age and week by age, Report: Day of week",2021-11-01,4383.1,73.0516666666667,1.21752777777778
"Reference: Age and week by age, Report: Day of week",2021-11-02,5360.3,89.3383333333333,1.48897222222222
"Reference: Age and week by age, Report: Day of week",2021-11-03,3376.9,56.2816666666667,0.938027777777778
"Reference: Age and week by age, Report: Day of week",2021-11-04,2875.3,47.9216666666667,0.798694444444445
"Reference: Age and week by age, Report: Day of week",2021-11-05,5835.3,97.255,1.62091666666667
"Reference: Age and week by age, Report: Day of week",2021-11-06,5850,97.5,1.625
"Reference: Age and week by age, Report: Day of week",2021-11-07,6283.1,104.718333333333,1.74530555555556
"Reference: Age and week by age, Report: Day of week",2021-11-08,5650.5,94.175,1.56958333333333
"Reference: Age and week by age, Report: Day of week",2021-11-09,6055.3,100.921666666667,1.68202777777778
"Reference: Age and week by age, Report: Day of week",2021-11-10,5886.2,98.1033333333333,1.63505555555556
"Reference: Age and week by age, Report: Day of week",2021-11-11,6477.8,107.963333333333,1.79938888888889
"Reference: Age and week by age, Report: Day of week",2021-11-12,9511.4,158.523333333333,2.64205555555556
"Reference: Age and week by age, Report: Day of week",2021-11-13,12002.5,200.041666666667,3.33402777777778
