nowcast_date,model,interval_score,sharpness,underprediction,overprediction,coverage_deviation,bias,aem,scale
2021-11-25,"Reference: Age and week by age, Report: Day of week",0.178,0.0262,0.145,0.00622,-0.376,-0.652,0.271,log
2021-11-25,"Independent by age, Reference: Week, Report: Day of week",0.107,0.0246,0.0797,0.00124,-0.347,-0.791,0.193,log
2021-11-25,"Independent by age, Reference: Week and day of week, Report: Day of week",0.104,0.0245,0.0765,0.00109,-0.355,-0.814,0.188,log
2021-11-26,"Reference: Fixed, Report: Fixed",0.0721,0.0311,0.0313,0.00831,-0.0728,-0.32,0.125,log
2021-11-26,"Reference: Fixed, Report: Day of week",0.115,0.0219,0.0831,0.0084,-0.342,-0.64,0.185,log
2021-11-26,"Reference: Age, Report: Day of week",0.102,0.0243,0.0621,0.0139,-0.244,-0.344,0.175,log
2021-11-26,"Reference: Age and week, Report: Day of week",0.103,0.0247,0.0631,0.014,-0.232,-0.345,0.179,log
2021-11-26,"Reference: Age and week by age, Report: Day of week",0.0914,0.028,0.0514,0.0106,-0.172,-0.402,0.156,log
2021-11-26,"Independent by age, Reference: Week, Report: Day of week",0.0666,0.0272,0.0369,0.000796,-0.0282,-0.538,0.13,log
2021-11-26,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0708,0.0266,0.0419,0.00054,-0.0998,-0.605,0.132,log
2021-11-27,"Reference: Fixed, Report: Fixed",0.0702,0.0311,0.0291,0.00871,-0.0383,-0.353,0.122,log
2021-11-27,"Reference: Fixed, Report: Day of week",0.11,0.0217,0.0792,0.00749,-0.341,-0.616,0.177,log
2021-11-27,"Reference: Age, Report: Day of week",0.098,0.024,0.0592,0.0135,-0.233,-0.37,0.166,log
2021-11-27,"Reference: Age and week, Report: Day of week",0.103,0.0241,0.0627,0.0146,-0.251,-0.339,0.176,log
2021-11-27,"Reference: Age and week by age, Report: Day of week",0.0938,0.0266,0.0552,0.0108,-0.212,-0.471,0.163,log
2021-11-27,"Independent by age, Reference: Week, Report: Day of week",0.0631,0.0275,0.0325,0.00162,-0.0263,-0.489,0.111,log
2021-11-27,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0694,0.0266,0.0399,0.00114,-0.136,-0.553,0.124,log
2021-11-28,"Reference: Fixed, Report: Fixed",0.141,0.0312,0.0916,0.0162,-0.309,-0.646,0.241,log
2021-11-28,"Reference: Fixed, Report: Day of week",0.136,0.024,0.0815,0.0299,-0.347,-0.526,0.209,log
2021-11-28,"Reference: Age, Report: Day of week",0.142,0.026,0.0786,0.0364,-0.303,-0.31,0.222,log
2021-11-28,"Reference: Age and week, Report: Day of week",0.146,0.026,0.077,0.0416,-0.322,-0.262,0.228,log
2021-11-28,"Reference: Age and week by age, Report: Day of week",0.15,0.0269,0.0917,0.0298,-0.348,-0.512,0.232,log
2021-11-28,"Independent by age, Reference: Week, Report: Day of week",0.0933,0.0293,0.0474,0.0151,-0.183,-0.506,0.168,log
2021-11-28,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0927,0.0288,0.0519,0.0105,-0.224,-0.621,0.162,log
2021-11-29,"Reference: Fixed, Report: Fixed",0.246,0.0321,0.199,0.0125,-0.46,-0.792,0.368,log
2021-11-29,"Reference: Fixed, Report: Day of week",0.162,0.0266,0.082,0.0526,-0.367,-0.392,0.248,log
2021-11-29,"Reference: Age, Report: Day of week",0.145,0.0291,0.0512,0.0641,-0.281,-0.215,0.237,log
2021-11-29,"Reference: Age and week, Report: Day of week",0.148,0.0297,0.0447,0.0728,-0.255,-0.161,0.244,log
2021-11-29,"Reference: Age and week by age, Report: Day of week",0.151,0.03,0.07,0.0503,-0.301,-0.371,0.244,log
2021-11-29,"Independent by age, Reference: Week, Report: Day of week",0.117,0.0315,0.062,0.0223,-0.3,-0.5,0.21,log
2021-11-29,"Independent by age, Reference: Week and day of week, Report: Day of week",0.108,0.031,0.0628,0.0126,-0.279,-0.631,0.195,log
2021-11-30,"Reference: Fixed, Report: Fixed",0.145,0.0314,0.0984,0.0131,-0.319,-0.664,0.234,log
2021-11-30,"Reference: Fixed, Report: Day of week",0.116,0.0249,0.0577,0.0323,-0.295,-0.385,0.187,log
2021-11-30,"Reference: Age, Report: Day of week",0.11,0.029,0.0139,0.0666,-0.172,0.0786,0.183,log
2021-11-30,"Reference: Age and week, Report: Day of week",0.12,0.0295,0.0126,0.0777,-0.164,0.127,0.197,log
2021-11-30,"Reference: Age and week by age, Report: Day of week",0.0991,0.0325,0.0187,0.0468,-0.0553,0.0545,0.18,log
2021-11-30,"Independent by age, Reference: Week, Report: Day of week",0.0802,0.0293,0.0357,0.0134,-0.173,-0.442,0.156,log
2021-11-30,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0741,0.0289,0.0366,0.00653,-0.123,-0.502,0.145,log
2021-12-01,"Reference: Fixed, Report: Fixed",0.112,0.0313,0.0638,0.0157,-0.241,-0.453,0.187,log
2021-12-01,"Reference: Fixed, Report: Day of week",0.123,0.0232,0.0779,0.0204,-0.328,-0.531,0.195,log
2021-12-01,"Reference: Age, Report: Day of week",0.111,0.0253,0.0634,0.0206,-0.262,-0.484,0.189,log
2021-12-01,"Reference: Age and week, Report: Day of week",0.105,0.0259,0.0566,0.0214,-0.236,-0.448,0.182,log
2021-12-01,"Reference: Age and week by age, Report: Day of week",0.13,0.028,0.0829,0.0177,-0.215,-0.473,0.211,log
2021-12-01,"Independent by age, Reference: Week, Report: Day of week",0.0849,0.0267,0.0519,0.00428,-0.231,-0.678,0.163,log
2021-12-01,"Independent by age, Reference: Week and day of week, Report: Day of week",0.082,0.0268,0.0506,0.0024,-0.212,-0.687,0.161,log
2021-12-02,"Reference: Fixed, Report: Fixed",0.105,0.0314,0.0569,0.0158,-0.213,-0.391,0.178,log
2021-12-02,"Reference: Fixed, Report: Day of week",0.131,0.0227,0.0915,0.016,-0.366,-0.563,0.201,log
2021-12-02,"Reference: Age, Report: Day of week",0.163,0.0231,0.128,0.0103,-0.425,-0.678,0.244,log
2021-12-02,"Reference: Age and week, Report: Day of week",0.164,0.0238,0.129,0.00978,-0.421,-0.696,0.248,log
2021-12-02,"Reference: Age and week by age, Report: Day of week",0.229,0.0334,0.187,0.00684,-0.456,-0.77,0.318,log
2021-12-02,"Independent by age, Reference: Week, Report: Day of week",0.105,0.0253,0.077,0.00125,-0.331,-0.721,0.188,log
2021-12-02,"Independent by age, Reference: Week and day of week, Report: Day of week",0.112,0.0252,0.0835,0.00107,-0.369,-0.743,0.196,log
2021-12-03,"Reference: Fixed, Report: Fixed",0.0828,0.0319,0.0303,0.0195,-0.116,-0.303,0.154,log
2021-12-03,"Reference: Fixed, Report: Day of week",0.125,0.0222,0.0855,0.0165,-0.386,-0.55,0.198,log
2021-12-03,"Reference: Age, Report: Day of week",0.127,0.0235,0.0864,0.0154,-0.3,-0.49,0.201,log
2021-12-03,"Reference: Age and week, Report: Day of week",0.135,0.0234,0.0958,0.0143,-0.305,-0.515,0.208,log
2021-12-03,"Reference: Age and week by age, Report: Day of week",0.126,0.0287,0.0829,0.0132,-0.243,-0.466,0.21,log
2021-12-03,"Independent by age, Reference: Week, Report: Day of week",0.0691,0.0272,0.036,0.00403,-0.147,-0.606,0.135,log
2021-12-03,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0761,0.0274,0.0434,0.00345,-0.179,-0.65,0.142,log
2021-12-04,"Reference: Fixed, Report: Fixed",0.0793,0.0312,0.0265,0.0205,-0.102,-0.21,0.143,log
2021-12-04,"Reference: Fixed, Report: Day of week",0.11,0.022,0.0732,0.0144,-0.328,-0.481,0.177,log
2021-12-04,"Reference: Age, Report: Day of week",0.101,0.0244,0.058,0.0176,-0.222,-0.321,0.172,log
2021-12-04,"Reference: Age and week, Report: Day of week",0.109,0.0233,0.0665,0.018,-0.247,-0.358,0.177,log
2021-12-04,"Reference: Age and week by age, Report: Day of week",0.105,0.0268,0.0605,0.0168,-0.197,-0.399,0.173,log
2021-12-04,"Independent by age, Reference: Week, Report: Day of week",0.0549,0.0289,0.0211,0.0038,-0.00581,-0.389,0.094,log
2021-12-04,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0612,0.0281,0.0288,0.00309,-0.094,-0.454,0.11,log
2021-12-05,"Reference: Fixed, Report: Fixed",0.113,0.0317,0.0699,0.00939,-0.266,-0.493,0.2,log
2021-12-05,"Reference: Fixed, Report: Day of week",0.106,0.0247,0.0593,0.0216,-0.303,-0.376,0.179,log
2021-12-05,"Reference: Age, Report: Day of week",0.121,0.0273,0.0637,0.0292,-0.281,-0.129,0.207,log
2021-12-05,"Reference: Age and week, Report: Day of week",0.123,0.0264,0.0595,0.0368,-0.308,-0.0875,0.206,log
2021-12-05,"Reference: Age and week by age, Report: Day of week",0.117,0.0282,0.0545,0.0331,-0.233,-0.111,0.202,log
2021-12-05,"Independent by age, Reference: Week, Report: Day of week",0.0665,0.0318,0.0198,0.0139,-0.000388,-0.179,0.125,log
2021-12-05,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0644,0.0313,0.0235,0.00868,-0.0538,-0.322,0.129,log
2021-12-06,"Reference: Fixed, Report: Fixed",0.193,0.0321,0.157,0.00132,-0.36,-0.696,0.292,log
2021-12-06,"Reference: Fixed, Report: Day of week",0.127,0.027,0.0562,0.0426,-0.325,-0.202,0.218,log
2021-12-06,"Reference: Age, Report: Day of week",0.116,0.03,0.0362,0.0491,-0.244,0.0161,0.212,log
2021-12-06,"Reference: Age and week, Report: Day of week",0.119,0.0301,0.0328,0.0549,-0.248,0.058,0.215,log
2021-12-06,"Reference: Age and week by age, Report: Day of week",0.12,0.0305,0.0395,0.0495,-0.239,-0.0339,0.218,log
2021-12-06,"Independent by age, Reference: Week, Report: Day of week",0.0892,0.0333,0.0266,0.028,-0.108,-0.307,0.164,log
2021-12-06,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0747,0.0329,0.0304,0.0102,-0.0996,-0.383,0.134,log
2021-12-07,"Reference: Fixed, Report: Fixed",0.135,0.0309,0.1,0.00243,-0.3,-0.654,0.211,log
2021-12-07,"Reference: Fixed, Report: Day of week",0.098,0.0249,0.0567,0.0155,-0.26,-0.349,0.16,log
2021-12-07,"Reference: Age, Report: Day of week",0.0779,0.028,0.0288,0.0202,-0.131,-0.103,0.142,log
2021-12-07,"Reference: Age and week, Report: Day of week",0.0787,0.0286,0.027,0.0223,-0.118,-0.0804,0.146,log
2021-12-07,"Reference: Age and week by age, Report: Day of week",0.0919,0.0303,0.0504,0.00988,-0.143,-0.29,0.166,log
2021-12-07,"Independent by age, Reference: Week, Report: Day of week",0.0747,0.0297,0.0373,0.00598,-0.134,-0.443,0.141,log
2021-12-07,"Independent by age, Reference: Week and day of week, Report: Day of week",0.072,0.0294,0.04,0.000736,-0.0782,-0.621,0.131,log
2021-12-08,"Reference: Fixed, Report: Fixed",0.0831,0.0315,0.0406,0.00993,-0.159,-0.331,0.147,log
2021-12-08,"Reference: Fixed, Report: Day of week",0.0833,0.023,0.0493,0.0101,-0.187,-0.335,0.138,log
2021-12-08,"Reference: Age, Report: Day of week",0.0707,0.0262,0.0306,0.0132,-0.0596,-0.171,0.129,log
2021-12-08,"Reference: Age and week, Report: Day of week",0.0724,0.027,0.0332,0.0113,-0.0867,-0.225,0.129,log
2021-12-08,"Reference: Age and week by age, Report: Day of week",0.0717,0.0303,0.0282,0.0123,-0.047,-0.126,0.127,log
2021-12-08,"Independent by age, Reference: Week, Report: Day of week",0.0594,0.0279,0.025,0.00525,0.00232,-0.293,0.114,log
2021-12-08,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0524,0.0279,0.0218,0.00156,0.0632,-0.331,0.0948,log
2021-12-09,"Reference: Fixed, Report: Fixed",0.0723,0.0315,0.0259,0.014,-0.099,-0.153,0.135,log
2021-12-09,"Reference: Fixed, Report: Day of week",0.0792,0.0229,0.0447,0.0106,-0.205,-0.361,0.136,log
2021-12-09,"Reference: Age, Report: Day of week",0.0745,0.0253,0.0377,0.0104,-0.125,-0.287,0.136,log
2021-12-09,"Reference: Age and week, Report: Day of week",0.081,0.0251,0.0457,0.00895,-0.157,-0.367,0.147,log
2021-12-09,"Reference: Age and week by age, Report: Day of week",0.105,0.0321,0.0609,0.00961,-0.175,-0.374,0.199,log
2021-12-09,"Independent by age, Reference: Week, Report: Day of week",0.054,0.027,0.0189,0.00723,0.0313,-0.212,0.101,log
2021-12-09,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0502,0.0266,0.0197,0.00305,0.0604,-0.239,0.0834,log
2021-12-10,"Reference: Fixed, Report: Fixed",0.066,0.0323,0.0185,0.0142,-0.014,-0.105,0.12,log
2021-12-10,"Reference: Fixed, Report: Day of week",0.0867,0.0229,0.0544,0.00805,-0.21,-0.494,0.144,log
2021-12-10,"Reference: Age, Report: Day of week",0.0903,0.0254,0.0569,0.00649,-0.134,-0.41,0.158,log
2021-12-10,"Reference: Age and week, Report: Day of week",0.0932,0.0248,0.0606,0.0063,-0.143,-0.405,0.161,log
2021-12-10,"Reference: Age and week by age, Report: Day of week",0.1,0.0304,0.0631,0.00473,-0.161,-0.522,0.181,log
2021-12-10,"Independent by age, Reference: Week, Report: Day of week",0.0616,0.0293,0.0242,0.00685,0.00625,-0.222,0.122,log
2021-12-10,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0595,0.0286,0.0257,0.00373,0.0503,-0.366,0.104,log
2021-12-11,"Reference: Fixed, Report: Fixed",0.0665,0.0316,0.0172,0.0167,-0.0289,-0.0589,0.122,log
2021-12-11,"Reference: Fixed, Report: Day of week",0.08,0.0223,0.0468,0.00983,-0.202,-0.434,0.137,log
2021-12-11,"Reference: Age, Report: Day of week",0.0867,0.0244,0.0529,0.00808,-0.164,-0.337,0.149,log
2021-12-11,"Reference: Age and week, Report: Day of week",0.088,0.0235,0.0538,0.00946,-0.178,-0.313,0.15,log
2021-12-11,"Reference: Age and week by age, Report: Day of week",0.0874,0.0261,0.0541,0.00581,-0.164,-0.506,0.153,log
2021-12-11,"Independent by age, Reference: Week, Report: Day of week",0.0649,0.0289,0.0256,0.0098,0.0219,-0.0357,0.115,log
2021-12-11,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0615,0.0282,0.0261,0.00632,0.0584,-0.183,0.112,log
2021-12-12,"Reference: Fixed, Report: Fixed",0.0925,0.0321,0.0495,0.00919,-0.12,-0.424,0.164,log
2021-12-12,"Reference: Fixed, Report: Day of week",0.0839,0.0246,0.0381,0.0206,-0.164,-0.224,0.145,log
2021-12-12,"Reference: Age, Report: Day of week",0.131,0.0264,0.0742,0.0291,-0.348,-0.139,0.21,log
2021-12-12,"Reference: Age and week, Report: Day of week",0.122,0.0261,0.06,0.0355,-0.347,-0.0741,0.205,log
2021-12-12,"Reference: Age and week by age, Report: Day of week",0.108,0.0284,0.0569,0.0217,-0.233,-0.163,0.188,log
2021-12-12,"Independent by age, Reference: Week, Report: Day of week",0.0706,0.0317,0.0171,0.021,-0.0523,0.0384,0.132,log
2021-12-12,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0601,0.0314,0.0162,0.0114,0.0287,-0.0143,0.113,log
2021-12-13,"Reference: Fixed, Report: Fixed",0.172,0.0324,0.123,0.0153,-0.316,-0.542,0.276,log
2021-12-13,"Reference: Fixed, Report: Day of week",0.165,0.0273,0.0383,0.0986,-0.283,0.00268,0.255,log
2021-12-13,"Reference: Age, Report: Day of week",0.166,0.031,0.04,0.0937,-0.31,0.0821,0.269,log
2021-12-13,"Reference: Age and week, Report: Day of week",0.171,0.0313,0.0292,0.11,-0.272,0.166,0.273,log
2021-12-13,"Reference: Age and week by age, Report: Day of week",0.174,0.0329,0.0354,0.105,-0.28,0.00357,0.28,log
2021-12-13,"Independent by age, Reference: Week, Report: Day of week",0.124,0.0335,0.0167,0.073,-0.153,0.0161,0.216,log
2021-12-13,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0916,0.0335,0.011,0.0461,-0.0272,-0.0241,0.166,log
2021-12-14,"Reference: Fixed, Report: Fixed",0.113,0.0318,0.0536,0.0266,-0.226,-0.335,0.197,log
2021-12-14,"Reference: Fixed, Report: Day of week",0.127,0.0251,0.028,0.0728,-0.26,-0.0152,0.203,log
2021-12-14,"Reference: Age, Report: Day of week",0.126,0.0291,0.01,0.0867,-0.173,0.317,0.21,log
2021-12-14,"Reference: Age and week, Report: Day of week",0.125,0.0301,0.0101,0.0846,-0.176,0.311,0.211,log
2021-12-14,"Reference: Age and week by age, Report: Day of week",0.112,0.0337,0.0118,0.0659,-0.0968,0.233,0.197,log
2021-12-14,"Independent by age, Reference: Week, Report: Day of week",0.0984,0.031,0.0125,0.054,-0.102,0.113,0.179,log
2021-12-14,"Independent by age, Reference: Week and day of week, Report: Day of week",0.079,0.031,0.0109,0.0362,-0.0686,0.215,0.15,log
2021-12-15,"Reference: Fixed, Report: Fixed",0.098,0.0317,0.0218,0.0436,-0.136,-0.0348,0.173,log
2021-12-15,"Reference: Fixed, Report: Day of week",0.0988,0.0232,0.0274,0.0475,-0.256,0.0232,0.165,log
2021-12-15,"Reference: Age, Report: Day of week",0.0889,0.0269,0.0166,0.0449,-0.13,0.162,0.159,log
2021-12-15,"Reference: Age and week, Report: Day of week",0.0894,0.0268,0.015,0.047,-0.131,0.162,0.159,log
2021-12-15,"Reference: Age and week by age, Report: Day of week",0.097,0.0312,0.0409,0.0237,-0.134,-0.0429,0.177,log
2021-12-15,"Independent by age, Reference: Week, Report: Day of week",0.0716,0.0283,0.0108,0.0316,-0.0272,0.143,0.135,log
2021-12-15,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0589,0.0277,0.0103,0.0202,-0.0193,0.278,0.117,log
2021-12-16,"Reference: Fixed, Report: Fixed",0.0852,0.0321,0.00816,0.0445,-0.0951,0.248,0.159,log
2021-12-16,"Reference: Fixed, Report: Day of week",0.079,0.0234,0.0152,0.0399,-0.193,0.177,0.144,log
2021-12-16,"Reference: Age, Report: Day of week",0.0746,0.0254,0.0293,0.0192,-0.0867,-0.128,0.134,log
2021-12-16,"Reference: Age and week, Report: Day of week",0.0767,0.0261,0.0334,0.0161,-0.133,-0.189,0.14,log
2021-12-16,"Reference: Age and week by age, Report: Day of week",0.167,0.0303,0.119,0.0158,-0.344,-0.309,0.25,log
2021-12-16,"Independent by age, Reference: Week, Report: Day of week",0.0542,0.0272,0.00555,0.021,0.0273,0.248,0.0981,log
2021-12-16,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0483,0.0273,0.00603,0.0145,0.0415,0.329,0.0966,log
2021-12-17,"Reference: Fixed, Report: Fixed",0.0895,0.0321,0.00542,0.0516,-0.0949,0.345,0.17,log
2021-12-17,"Reference: Fixed, Report: Day of week",0.077,0.0228,0.0166,0.0372,-0.187,0.152,0.145,log
2021-12-17,"Reference: Age, Report: Day of week",0.0942,0.024,0.0575,0.0117,-0.2,-0.337,0.159,log
2021-12-17,"Reference: Age and week, Report: Day of week",0.0923,0.0233,0.0534,0.0145,-0.21,-0.285,0.159,log
2021-12-17,"Reference: Age and week by age, Report: Day of week",0.112,0.0275,0.0754,0.00776,-0.214,-0.429,0.19,log
2021-12-17,"Independent by age, Reference: Week, Report: Day of week",0.0515,0.0273,0.00889,0.0149,0.03,0.0732,0.0883,log
2021-12-17,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0487,0.0274,0.00959,0.0113,0.0675,0.162,0.087,log
2021-12-18,"Reference: Fixed, Report: Fixed",0.0855,0.0319,0.00264,0.0507,-0.117,0.563,0.174,log
2021-12-18,"Reference: Fixed, Report: Day of week",0.0673,0.0226,0.0099,0.0346,-0.133,0.376,0.129,log
2021-12-18,"Reference: Age, Report: Day of week",0.0709,0.0246,0.0198,0.026,-0.123,0.104,0.128,log
2021-12-18,"Reference: Age and week, Report: Day of week",0.0751,0.0241,0.0223,0.0282,-0.156,0.0571,0.129,log
2021-12-18,"Reference: Age and week by age, Report: Day of week",0.0737,0.0261,0.0326,0.0142,-0.0971,-0.142,0.125,log
2021-12-18,"Independent by age, Reference: Week, Report: Day of week",0.0518,0.0284,0.00205,0.0212,0.00317,0.452,0.0992,log
2021-12-18,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0485,0.028,0.00201,0.0182,0.029,0.365,0.0938,log
2021-12-19,"Reference: Fixed, Report: Fixed",0.083,0.0325,0.0115,0.0383,-0.0642,0.185,0.156,log
2021-12-19,"Reference: Fixed, Report: Day of week",0.114,0.0257,0.00788,0.0801,-0.259,0.498,0.201,log
2021-12-19,"Reference: Age, Report: Day of week",0.119,0.0275,0.0219,0.0695,-0.258,0.264,0.203,log
2021-12-19,"Reference: Age and week, Report: Day of week",0.127,0.027,0.0216,0.0784,-0.274,0.311,0.214,log
2021-12-19,"Reference: Age and week by age, Report: Day of week",0.133,0.0304,0.00972,0.0921,-0.225,0.429,0.233,log
2021-12-19,"Independent by age, Reference: Week, Report: Day of week",0.1,0.0317,0.0042,0.0637,-0.161,0.539,0.184,log
2021-12-19,"Independent by age, Reference: Week and day of week, Report: Day of week",0.0852,0.0309,0.00437,0.0496,-0.107,0.479,0.165,log
2021-12-20,"Reference: Fixed, Report: Fixed",0.105,0.0338,0.0405,0.0294,-0.17,-0.169,0.197,log
2021-12-20,"Reference: Fixed, Report: Day of week",0.204,0.0278,0.0068,0.169,-0.308,0.63,0.309,log
2021-12-20,"Reference: Age, Report: Day of week",0.182,0.0316,0.00964,0.14,-0.258,0.508,0.292,log
2021-12-20,"Reference: Age and week, Report: Day of week",0.179,0.0315,0.0102,0.137,-0.25,0.499,0.288,log
2021-12-20,"Reference: Age and week by age, Report: Day of week",0.207,0.0339,0.00885,0.164,-0.22,0.488,0.325,log
2021-12-20,"Independent by age, Reference: Week, Report: Day of week",0.159,0.0344,0.00352,0.12,-0.194,0.52,0.263,log
2021-12-20,"Independent by age, Reference: Week and day of week, Report: Day of week",0.124,0.0336,0.00284,0.0877,-0.194,0.55,0.222,log
